,holland,dennis,dushku,soares,gerard,eyring,bednar,feo,nielson,alonso,gong,nelson1,cook,bowen,bangerter,spannaus,carpenter,uchtdorf,rasband,porter,renlund,pieper,kearon,taylor,oaks,christofferson,godoy,stevenson,held,andersen,pace,nelson
roadblock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15827483201079662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roadway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07363606060834424,0.0,0.0,0.0,0.0
robe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043902091354420726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
robert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04260143571466291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rock,0.0,0.0,0.0,0.0,0.0,0.0,0.13925485766561882,0.0,0.0,0.04266817693922621,0.0,0.0,0.0,0.0,0.0,0.12457026995906968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047425672669726304,0.0,0.0,0.0
rod,0.0,0.0,0.0,0.0,0.0,0.0,0.07288645292607233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05142808307909972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04376508357041625
role,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058985006196820844,0.0,0.0,0.0,0.0394672669117526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12163058561358701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll,0.04752008725861445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0437626684336259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042806790265095505,0.0
romans,0.03692968319898258,0.06841829428158495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07496655447050275,0.05001971472002974,0.0,0.0,0.0,0.0,0.0,0.0,0.04906457856329909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03152968539737352,0.0,0.0,0.0,0.03039050182277809,0.0,0.0
ronald,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050276422470271705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roof,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05351568801285192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
room,0.0,0.0,0.0,0.0,0.0,0.09166987416267006,0.09535494490971068,0.0,0.0,0.0,0.0,0.0,0.05475310217314088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11062406461681072,0.0,0.0,0.0,0.0,0.0
root,0.0,0.0,0.0,0.0,0.0,0.0,0.05264164130862176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043902091354420726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rosario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053518641390961776
rough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03590111122228065,0.0,0.0,0.0,0.0,0.0,0.0,0.03556464817933701,0.0,0.0,0.042806790265095505,0.0
roughly,0.05811049131824634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05351568801285192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13519392388342635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rowdy,0.0,0.0,0.05126518945015407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043902091354420726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rule,0.0,0.0,0.0,0.0,0.09827584235113532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06897465695901611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09237895314454966,0.0,0.0,0.0,0.0,0.0
rush,0.05191550207587659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04781053729020547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rushing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053518641390961776
russell,0.016233954660143764,0.058630387425700474,0.02424862178550442,0.04149459358226525,0.027454690757619176,0.044879955728675966,0.014706157164625165,0.0,0.03422839024468367,0.03295461918110546,0.021988214101459166,0.03605407156869623,0.028399979846636145,0.03137495460496923,0.050899083104116324,0.04192484359008245,0.03971948864054261,0.0,0.05007114388278707,0.038061672198650774,0.03921282518223562,0.03496671312374317,0.026816269183426732,0.043441582321565655,0.035516970462816246,0.029087111492583834,0.02888685800839079,0.020571233217092227,0.02955209060558312,0.03187943626628775,0.04308035373906889,0.014951159043815606
russellmnelson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05916545566438407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ruth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09213346841461732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08046803044369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ryan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04073754352306532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046766244278440665,0.0
sabbath,0.0,0.0,0.0,0.0,0.0,0.0,0.0985557247770707,0.0,0.0,0.0,0.0,0.0,0.028569238993050906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03157593901724332,0.0,0.0332715504377401,0.0,0.0291655567565021,0.0,0.0,0.035104631564039805,0.0
sacrament,0.0,0.050103435521551526,0.0,0.0,0.0,0.0,0.05141359013714851,0.0,0.0,0.0,0.0,0.02852931636027902,0.058641091890904794,0.0,0.0,0.03627700730134213,0.0,0.0,0.0,0.0,0.06608242546012727,0.0,0.0,0.04598649899669159,0.05203440911593676,0.07467915037107087,0.0,0.0,0.0,0.0,0.0,0.0
sacred,0.0,0.058377238978729575,0.0,0.06196505689125465,0.021448881673449757,0.06264360283237647,0.06609856043401198,0.023441316800554616,0.03652849537621285,0.03516912848593097,0.04099227949034209,0.0,0.026654561205623255,0.03348331242058674,0.0,0.0,0.03742821990274965,0.01685019443361271,0.03145659195406844,0.05034666101215603,0.0,0.022039686248361116,0.0,0.0,0.05496328809215063,0.0,0.0,0.033727227066330454,0.0,0.04611225861282997,0.03275195922622053,0.04150399305830766
sacredly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047820799946053955,0.0,0.0
sacrifice,0.0320641167198429,0.08338793638866575,0.0,0.03140794338396892,0.0,0.0,0.0,0.0,0.0,0.031015517928269114,0.06120884893026389,0.0,0.0,0.0,0.05527486095256384,0.0,0.026630486724163616,0.0,0.0,0.0,0.0,0.0,0.06564940712616096,0.0,0.0,0.0,0.03369772230177817,0.0,0.034473743817159536,0.0,0.0,0.0
sad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04073754352306532,0.0,0.07188956945248487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sadden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047820799946053955,0.0,0.0
sadly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04073754352306532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04432422122007743,0.0,0.0,0.0,0.0,0.0,0.0
sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03528704139701882,0.0,0.0,0.0,0.0,0.0,0.0,0.034613228495626015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0784910806310303,0.0,0.047425672669726304,0.0,0.0,0.0
safe,0.0,0.0,0.0,0.0,0.0,0.07395867727397831,0.0,0.0,0.0,0.0,0.0,0.037542859674869755,0.0,0.0,0.044911545110826505,0.0,0.0,0.0,0.0,0.0,0.03332537093110916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safety,0.0,0.0,0.0,0.0,0.0,0.08704460592971748,0.0,0.0,0.0,0.0,0.04153057796654005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062477510554805424,0.0,0.0,0.0
saint,0.0,0.031081975494594627,0.0,0.03448771201119009,0.020770500837057823,0.02059204820355995,0.039532705646511325,0.0,0.06899750771859044,0.02011449854127982,0.03491021963441756,0.017698337504347458,0.03978012184656625,0.01915031926681194,0.021172060149301643,0.02250466540308472,0.04121291100077709,0.0,0.0,0.028795079181232506,0.0,0.0,0.02028751102820412,0.0,0.04549472438371108,0.030059947654532966,0.021853988950020935,0.0,0.0,0.04777379483436873,0.03171608696809434,0.04997432691833844
sake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04073754352306532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046766244278440665,0.0
salt,0.0,0.0,0.0,0.0,0.0,0.04705733441548296,0.0,0.0,0.0,0.0,0.0,0.0,0.034837494858133804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04376508357041625
salvation,0.0,0.0,0.0,0.02676614819339167,0.02729374786977018,0.02705924985628475,0.024753723400152867,0.0,0.0,0.02643171948617866,0.0,0.0,0.047803463394542424,0.0,0.0,0.0,0.022694754171167234,0.02144190850737538,0.023641524550536846,0.0,0.03495352926010635,0.0,0.06361638555972929,0.0,0.05257574574698695,0.03950066677244024,0.0,0.0,0.029378852493159004,0.0,0.0,0.0
sam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038059821455776494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0791821346454195,0.0
samaritan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050217699725156564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03885423350201199,0.0,0.0,0.0,0.0
samoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05838274115706665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
samuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04153057796654005,0.0,0.0,0.0,0.0,0.09512942628276287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sanctification,0.0,0.0,0.0,0.043208038269866585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03233806416937324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03574140502644124,0.0,0.06376510767470928,0.0,0.0,0.0,0.0,0.0,0.0
sanctifie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04260143571466291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sanctified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046486351742089524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sanctify,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04418553097924995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04432422122007743,0.0,0.0,0.0,0.0,0.0,0.0
sanctuary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08863080513307679,0.0
sand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05142808307909972,0.0,0.037288508162520384,0.0,0.0,0.03590111122228065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
santiago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047820799946053955,0.0,0.0
sapolsky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04260143571466291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sarah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050276422470271705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sariah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04206533473247515,0.0,0.0,0.0,0.0,0.0,0.0,0.0791821346454195,0.0
satan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038059821455776494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042722764556800595,0.0,0.0
satisfaction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05669357756474663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saturate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05964208503010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saturday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05916545566438407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
save,0.0,0.0,0.02957170494539917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05627447775320545,0.0,0.04160760760187446,0.0,0.0,0.0,0.0,0.0,0.04910354833532354,0.0,0.025324390798969098,0.03440381591788412,0.06863092821561041,0.05699908018354573,0.0,0.028618864627980238,0.0,0.0,0.0,0.0,0.0,0.0
saving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05669357756474663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
savior,0.03512015344967799,0.0537622628346611,0.014763598042467732,0.048290745329497016,0.04666590653892042,0.01657197564912631,0.05404461560526499,0.04359363412552516,0.051775713428705974,0.03397161251873671,0.028094889054659587,0.014243188208026824,0.04628426201964877,0.040215893950191255,0.035757740723159924,0.053353976994134154,0.0,0.03666063390031922,0.030385488609736756,0.0,0.032991481856254716,0.01717601708378056,0.016326891595108896,0.04607458934935647,0.025978045634617003,0.024191509053422443,0.02977831853409691,0.021206070082105566,0.0,0.040570090750197546,0.048198416620363865,0.026095729238302147
saviour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09599057100960733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
say,0.03106030327937673,0.01619479404234391,0.0,0.03771059722586583,0.03102438690144364,0.0433495994020433,0.01661827167301642,0.047787010445358574,0.0,0.0,0.045191198675867426,0.0,0.03754556691115505,0.0403145262885511,0.03919736364533895,0.0,0.015235994370303523,0.037562607060236335,0.0467563172123022,0.043010502461374764,0.023465853430825235,0.0,0.030302956887941174,0.025167088867398123,0.01681893726399629,0.032869057195295974,0.06164039161202168,0.0327624433172655,0.019723325831853527,0.042145505521109766,0.046134350781961465,0.016895129028966626
scale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050649641346730515,0.0,0.0,0.0,0.0,0.0,0.0,0.042722764556800595,0.0,0.0
scant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05621009307847937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07972169976562345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scarcely,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04559868583691817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scared,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10740490760625303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scatter,0.0,0.0,0.038914580184525496,0.0,0.0,0.0,0.0,0.0,0.0443173991263235,0.0,0.0,0.0,0.03233806416937324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03973559913290833,0.0
scene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05351568801285192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
schedule,0.0,0.0,0.0,0.05085308178598228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05456049787355093,0.0,0.0,0.0,0.0,0.0
scholar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038059821455776494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03885423350201199,0.0,0.0,0.0,0.0
school,0.03513010877387495,0.031013011739012063,0.0,0.0,0.0,0.0,0.0,0.0,0.059759112744863174,0.0,0.0,0.0,0.02575426634036096,0.0,0.0,0.03801916740531946,0.0,0.0,0.0,0.10208937153286213,0.0,0.03605601823487349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0316457162649811,0.0
science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04260143571466291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scientist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04260143571466291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05669357756474663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scotland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053518641390961776
scott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06444087939046289,0.0,0.0,0.0,0.04311782859604978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scream,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06343506863398186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scribe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043490643609607436,0.0,0.0,0.0,0.0
scripture,0.0,0.018357515431301975,0.043776545469663905,0.0,0.0,0.0,0.018837546058400746,0.03843430492733699,0.03537317960624764,0.02011449854127982,0.0,0.029965890246084242,0.025811536203218903,0.01915031926681194,0.03584741394843565,0.02250466540308472,0.0,0.027627522653977558,0.03046168930670778,0.0,0.01571014214964396,0.021342619565882917,0.02028751102820412,0.0,0.019065009382312897,0.017753889324962142,0.021853988950020935,0.015562907647624816,0.022357262300968694,0.0,0.06527938247153069,0.0
sea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038059821455776494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05456049787355093,0.0,0.0,0.0,0.0,0.0
seal,0.0,0.0,0.0,0.0,0.0,0.07300654554358676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05477731895073666,0.0,0.0,0.12066094867735382,0.0,0.0,0.08236506214575894,0.0,0.0,0.0,0.0,0.0,0.05078298928702035,0.03691992080233106,0.0,0.0,0.028909580105909292,0.0,0.054780341954657814
sealed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04826300631033775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sealing,0.041325098016244705,0.0,0.0,0.0,0.0,0.10678517249818828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11662286463662908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03400761549516266,0.0,0.07987238203005971
